id;title;company;link
job-item-7742293;SAS Data Engineer / ETL-Developer (m/w/d);Deutsche Kreditbank AG (DKB);stepstone.de/stellenangebote--SAS-Data-Engineer-ETL-Developer-m-w-d-Berlin-Deutsche-Kreditbank-AG-DKB--7742293-inline.html
job-item-7158749;IT Security Engineer - Data Center (f/m/d);NTT DATA Business Solutions AG;stepstone.de/stellenangebote--IT-Security-Engineer-Data-Center-f-m-d-deutschlandweit-bevorzugt-Dresden-Bautzen-oder-Berlin-NTT-DATA-Business-Solutions-AG--7158749-inline.html
job-item-7774643;IT Systemadministrator* Data Management;NEW YORKER;stepstone.de/stellenangebote--IT-Systemadministrator-Data-Management-Berlin-Schoeneberg-Braunschweig-NEW-YORKER--7774643-inline.html
job-item-7699889;Data Scientist (w/m/d);Informationstechnikzentrum Bund (ITZBund);stepstone.de/stellenangebote--Data-Scientist-w-m-d-Berlin-Hamburg-Ilmenau-Informationstechnikzentrum-Bund-ITZBund--7699889-inline.html
job-item-3140554;Berater Data Analytics (w/m/d);PwC;stepstone.de/stellenangebote--Berater-Data-Analytics-w-m-d-Berlin-Duisburg-Duesseldorf-Frankfurt-a-M-Hamburg-Koeln-Muenchen-Saarbruecken-Stuttgart-PwC--3140554-inline.html
job-item-7682073;Data Protection & IT-Security Specialist (Mensch);Ströer Social Publishing GmbH;stepstone.de/stellenangebote--Data-Protection-IT-Security-Specialist-Mensch-Berlin-Stroeer-Social-Publishing-GmbH--7682073-inline.html
job-item-7609013;Data Engineer (m/f/d) Lake Warehouse;Axel Springer National Media & Tech GmbH & Co. KG;stepstone.de/stellenangebote--Data-Engineer-m-f-d-Lake-Warehouse-Berlin-Axel-Springer-National-Media-Tech-GmbH-Co-KG--7609013-inline.html
job-item-7741324;Senior Process Mining Data Engineer (f/m/d);Delivery Hero SE;stepstone.de/stellenangebote--Senior-Process-Mining-Data-Engineer-f-m-d-Berlin-Delivery-Hero-SE--7741324-inline.html
job-item-5114978;(Erfahrener) Berater Data & Analytics Strategie (w/m/d);PwC;stepstone.de/stellenangebote--Erfahrener-Berater-Data-Analytics-Strategie-w-m-d-Berlin-Duisburg-Duesseldorf-Frankfurt-a-M-Muenchen-Stuttgart-PwC--5114978-inline.html
job-item-7775831;Artificial Intelligence & Data Career DiveIn;Deloitte;stepstone.de/stellenangebote--Artificial-Intelligence-Data-Career-DiveIn-Berlin-Duesseldorf-Frankfurt-Main-Koeln-Muenchen-Deloitte--7775831-inline.html
job-item-7781258;(Junior) Data Scientist (w/m/d);KPMG AG Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Junior-Data-Scientist-w-m-d-Augsburg-Berlin-Hamburg-Muenchen-Frankfurt-Koeln-Duesseldorf-Hannover-Stuttgart-Mannheim-KPMG-AG-Wirtschaftspruefungsgesellschaft--7781258-inline.html
job-item-7579114;Solution Architect / Experte Data Science (gn);IABG Industrieanlagen - Betriebsgesellschaft mbH;stepstone.de/stellenangebote--Solution-Architect-Experte-Data-Science-gn-Ottobrunn-bei-Muenchen-Berlin-IABG-Industrieanlagen-Betriebsgesellschaft-mbH--7579114-inline.html
job-item-7700815;Financial Business Analyst (m/w/d) – Manufacturing - Data & Analytics;Berliner Glas GmbH;stepstone.de/stellenangebote--Financial-Business-Analyst-m-w-d-Manufacturing-Data-Analytics-Berlin-Berliner-Glas-GmbH--7700815-inline.html
job-item-7768345;Senior Consultant Data Science & Artificial Intelligence Public Sector (m/w/d) - Voll-/Teilzeit;msg systems ag;stepstone.de/stellenangebote--Senior-Consultant-Data-Science-Artificial-Intelligence-Public-Sector-m-w-d-Voll-Teilzeit-Frankfurt-M-Berlin-Braunschweig-Chemnitz-Duesseldorf-Essen-Frankfurt-M-Goerlitz-Hamburg-msg-systems-ag--7768345-inline.html
job-item-7727285;Mitarbeiter (w/m/d) Business Intelligence & Data Analytics;KPMG AG Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Mitarbeiter-w-m-d-Business-Intelligence-Data-Analytics-Berlin-Frankfurt-KPMG-AG-Wirtschaftspruefungsgesellschaft--7727285-inline.html
job-item-7769267;Data Protection Officer / Legal Advisor (m/f/d);MOIA GmbH;stepstone.de/stellenangebote--Data-Protection-Officer-Legal-Advisor-m-f-d-Hamburg-Berlin-MOIA-GmbH--7769267-inline.html
job-item-7726645;Systemadministrator (w/m/d) Forensic Data Center & Datenbankinfrastruktur;KPMG AG Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Systemadministrator-w-m-d-Forensic-Data-Center-Datenbankinfrastruktur-Berlin-Frankfurt-Muenchen-KPMG-AG-Wirtschaftspruefungsgesellschaft--7726645-inline.html
job-item-7768670;(Senior) Consultant (w/m/d) Cloud Data Engineering Snowflake;adesso SE;stepstone.de/stellenangebote--Senior-Consultant-w-m-d-Cloud-Data-Engineering-Snowflake-Dortmund-Frankfurt-am-Main-Berlin-Hamburg-Koeln-Muenchen-Stuttgart-Nuernberg-adesso-SE--7768670-inline.html
job-item-7700416;Wissenschaftliche/r Mitarbeiter/in für das Forschungsdatenmanagement - Data Manager und Steward (w/m/d);Bundesinstitut für Risikobewertung;stepstone.de/stellenangebote--Wissenschaftliche-r-Mitarbeiter-in-fuer-das-Forschungsdatenmanagement-Data-Manager-und-Steward-w-m-d-Berlin-Bundesinstitut-fuer-Risikobewertung--7700416-inline.html
job-item-7769269;Data Protection Officer / Legal Advisor (m/w/d);MOIA GmbH;stepstone.de/stellenangebote--Data-Protection-Officer-Legal-Advisor-m-w-d-Berlin-Hamburg-MOIA-GmbH--7769269-inline.html
job-item-6352195;(Senior) Consultant Data Warehouse (m/w/d);Cintellic GmbH;stepstone.de/stellenangebote--Senior-Consultant-Data-Warehouse-m-w-d-Bonn-Frankfurt-Hamburg-Essen-Duesseldorf-Muenchen-Karlsruhe-Berlin-Koeln-Wiesbaden-Stuttgart-Cintellic-GmbH--6352195-inline.html
job-item-7700183;Data Science / Analytics Manager Retail (all genders);Accenture;stepstone.de/stellenangebote--Data-Science-Analytics-Manager-Retail-all-genders-Berlin-Bonn-Frankfurt-am-Main-Duesseldorf-Hamburg-Muenchen-Stuttgart-Accenture--7700183-inline.html
job-item-5604781;Consultant Data Analytics & Science SAP Analytics (m|w|d);Sopra Steria;stepstone.de/stellenangebote--Consultant-Data-Analytics-Science-SAP-Analytics-mwd-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--5604781-inline.html
job-item-7767683;Lead Consultant Data Science & Machine Learning Public Sector (m/w/d) - Voll-/Teilzeit;msg systems ag;stepstone.de/stellenangebote--Lead-Consultant-Data-Science-Machine-Learning-Public-Sector-m-w-d-Voll-Teilzeit-Frankfurt-am-Main-Berlin-Braunschweig-Chemnitz-Duesseldorf-Essen-Goerlitz-Hamburg-msg-systems-ag--7767683-inline.html
job-item-7722383;Data Protection Manager (w/m/d);Taylor Wessing PartG mbB;stepstone.de/stellenangebote--Data-Protection-Manager-w-m-d-Berlin-Taylor-Wessing-PartG-mbB--7722383-inline.html
job-item-7767464;Administrator (w/m/d) Network Services All IP (Data) 5G;1&1 Versatel;stepstone.de/stellenangebote--Administrator-w-m-d-Network-Services-All-IP-Data-5G-Berlin-Essen-Flensburg-Frankfurt-Stuttgart-11-Versatel--7767464-inline.html
job-item-7743977;Produktmanager / Product Manager / Product Owner (m/w/d) Data Services;Hella Gutmann Solutions GmbH;stepstone.de/stellenangebote--Produktmanager-Product-Manager-Product-Owner-m-w-d-Data-Services-Ihringen-bei-Freiburg-im-Breisgau-oder-Berlin-Hella-Gutmann-Solutions-GmbH--7743977-inline.html
job-item-7455267;IT-Consultant - Electronic Data Interchange (EDI) (w/m/d);Würth IT GmbH;stepstone.de/stellenangebote--IT-Consultant-Electronic-Data-Interchange-EDI-w-m-d-Waldzimmern-Berlin-Wuerth-IT-GmbH--7455267-inline.html
job-item-7723006;Administrator Property Data;JLL;stepstone.de/stellenangebote--Administrator-Property-Data-Berlin-JLL--7723006-inline.html
job-item-6947293;Consultant BI & Data Warehouse Automotive (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Consultant-BI-Data-Warehouse-Automotive-m-w-d-Alle-Standorte-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--6947293-inline.html
job-item-6542253;(Senior) Physiker / Informatiker / Mathematiker als Consultant Data & Analytics (m/w/d);Cintellic GmbH;stepstone.de/stellenangebote--Senior-Physiker-Informatiker-Mathematiker-als-Consultant-Data-Analytics-m-w-d-bundesweit-Cintellic-GmbH--6542253-inline.html
job-item-7343555;Transfer Pricing Data & Analytics Specialist (w/m/d);PwC;stepstone.de/stellenangebote--Transfer-Pricing-Data-Analytics-Specialist-w-m-d-Berlin-Duesseldorf-Essen-Frankfurt-Hamburg-Hannover-Koeln-PwC--7343555-inline.html
job-item-6598900;Consultant SAP Financial Services Data Platform (FSDP) (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Consultant-SAP-Financial-Services-Data-Platform-FSDP-m-w-d-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--6598900-inline.html
job-item-6899108;Business Analyst / Data Scientist Business Intelligence (m/w/d);top itservices AG;stepstone.de/stellenangebote--Business-Analyst-Data-Scientist-Business-Intelligence-m-w-d-Mannheim-Frankfurt-am-Main-Muenchen-Hannover-Koeln-Dortmund-Berlin-Stuttgart-Dresden-top-itservices-AG--6899108-inline.html
job-item-6424572;Data & Analytics Consultant für Microsoft Power BI Public Sector (m|w|d);Sopra Steria;stepstone.de/stellenangebote--Data-Analytics-Consultant-fuer-Microsoft-Power-BI-Public-Sector-mwd-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--6424572-inline.html
job-item-7690366;Junior Data Scientist (m/w/d) – Risikomodelle;Sparkassen Rating und Risikosysteme GmbH;stepstone.de/stellenangebote--Junior-Data-Scientist-m-w-d-Risikomodelle-Berlin-Sparkassen-Rating-und-Risikosysteme-GmbH--7690366-inline.html
job-item-7155761;(Senior) Big Data Engineer (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Senior-Big-Data-Engineer-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--7155761-inline.html
job-item-7609980;Data-driven Business Experte (w/m/d);fastahead GmbH & Co. KG;stepstone.de/stellenangebote--Data-driven-Business-Experte-w-m-d-Berlin-Muenchen-Stuttgart-Frankfurt-am-Main-Karlsruhe-Mannheim-fastahead-GmbH-Co-KG--7609980-inline.html
job-item-7618079;Software Engineer for Data Science and Artificial Intelligence (all genders) - in Berlin;MBition GmbH;stepstone.de/stellenangebote--Software-Engineer-for-Data-Science-and-Artificial-Intelligence-all-genders-in-Berlin-Berlin-MBition-GmbH--7618079-inline.html
job-item-7672892;Consultant Data Privacy in Digitalization and IT (m/w/x);ZEISS;stepstone.de/stellenangebote--Consultant-Data-Privacy-in-Digitalization-and-IT-m-w-x-Oberkochen-Jena-Muenchen-Dresden-Berlin-ZEISS--7672892-inline.html
job-item-4238381;Consultant Data Analytics (w/m/d);PwC;stepstone.de/stellenangebote--Consultant-Data-Analytics-w-m-d-Berlin-Duesseldorf-Essen-Frankfurt-a-M-Hamburg-Hannover-Koeln-Muenchen-Nuernberg-Stuttgart-PwC--4238381-inline.html
job-item-7775900;Junior Data Scientist (m/w/d);Mercedes-Benz Consulting GmbH;stepstone.de/stellenangebote--Junior-Data-Scientist-m-w-d-Berlin-Mercedes-Benz-Consulting-GmbH--7775900-inline.html
job-item-7664752;CRM-Analyst (m/w/d) – Business Development/ Marketing – Data Analytics/ Datamining;primaholding GmbH;stepstone.de/stellenangebote--CRM-Analyst-m-w-d-Business-Development-Marketing-Data-Analytics-Datamining-Berlin-primaholding-GmbH--7664752-inline.html
job-item-7627300;Cloud Data Engineer (Mensch);Ströer Digital Media GmbH;stepstone.de/stellenangebote--Cloud-Data-Engineer-Mensch-Frankfurt-am-Main-Berlin-Muenchen-Duesseldorf-oder-Hamburg-Stroeer-Digital-Media-GmbH--7627300-inline.html
job-item-7184466;IT Solution Architect Master Data Governance (w/m/d);Jenoptik;stepstone.de/stellenangebote--IT-Solution-Architect-Master-Data-Governance-w-m-d-Jena-Dresden-Berlin-Home-Office-Monheim-am-Rhein-bei-Duesseldorf-Jenoptik--7184466-inline.html
job-item-7624174;(Senior) Manager Forensic & Integrity Services Data & Analytics - Financial Services (w/m/d);Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Senior-Manager-Forensic-Integrity-Services-Data-Analytics-Financial-Services-w-m-d-Berlin-Frankfurt-Main-Duesseldorf-Muenchen-Ernst-Young-GmbH-Wirtschaftspruefungsgesellschaft--7624174-inline.html
job-item-6840669;Data Center Sales Lead Products (w/m/d);Fujitsu Technology Solutions GmbH;stepstone.de/stellenangebote--Data-Center-Sales-Lead-Products-w-m-d-Frankfurt-am-Main-Duesseldorf-Stuttgart-Muenchen-Hamburg-Berlin-Fujitsu-Technology-Solutions-GmbH--6840669-inline.html
job-item-7704907;Agronomist in Data Management with focus on North and South America (m/f/d);BASF Services Europe GmbH;stepstone.de/stellenangebote--Agronomist-in-Data-Management-with-focus-on-North-and-South-America-m-f-d-Berlin-BASF-Services-Europe-GmbH--7704907-inline.html
job-item-7605675;Data Scientist / Natural Language Processing (m/w/d);Computer Futures;stepstone.de/stellenangebote--Data-Scientist-Natural-Language-Processing-m-w-d-Berlin-Duesseldorf-Frankfurt-Hamburg-Hannover-Koeln-Muenchen-Nuernberg-Stuttgart-Wien-Zuerich-Computer-Futures--7605675-inline.html
job-item-6990097;Senior Consultant/ Manager (m/w/d) Enterprise Data & Analytics;Capgemini Invent;stepstone.de/stellenangebote--Senior-Consultant-Manager-m-w-d-Enterprise-Data-Analytics-Berlin-Frankfurt-am-Main-Koeln-Muenchen-Stuttgart-Wien-Capgemini-Invent--6990097-inline.html
job-item-7750263;Entwickler:in Data Integration (m/w/d);MACH AG;stepstone.de/stellenangebote--Entwickler-in-Data-Integration-m-w-d-Berlin-Hamburg-Luebeck-MACH-AG--7750263-inline.html
job-item-7766985;Sachbearbeiter (m/w/d) Order Process und Master Data;THE KADEWE GROUP;stepstone.de/stellenangebote--Sachbearbeiter-m-w-d-Order-Process-und-Master-Data-Berlin-THE-KADEWE-GROUP--7766985-inline.html
job-item-7470382;Consultant (m/w/d) Forensic Data Analytics;Deloitte;stepstone.de/stellenangebote--Consultant-m-w-d-Forensic-Data-Analytics-Duesseldorf-Berlin-Frankfurt-Main-Muenchen-Stuttgart-Deloitte--7470382-inline.html
job-item-6088987;(Senior) Consultant Data Science (m/w/d);Cintellic GmbH;stepstone.de/stellenangebote--Senior-Consultant-Data-Science-m-w-d-Bonn-Frankfurt-Hamburg-Essen-Duesseldorf-Muenchen-Karlsruhe-Berlin-Koeln-Wiesbaden-Stuttgart-Cintellic-GmbH--6088987-inline.html
job-item-7700922;Consultant (m/w/d) AI & Data Science;Deloitte;stepstone.de/stellenangebote--Consultant-m-w-d-AI-Data-Science-Duesseldorf-Berlin-Muenchen-Frankfurt-am-Main-Hamburg-Deloitte--7700922-inline.html
job-item-7743082;Data-Warehouse-Entwickler (m/w/d) Onlineverfahren, Abteilung Informatik;Verband der Ersatzkassen e. V. (vdek);stepstone.de/stellenangebote--Data-Warehouse-Entwickler-m-w-d-Onlineverfahren-Abteilung-Informatik-Berlin-Verband-der-Ersatzkassen-e-V-vdek--7743082-inline.html
job-item-7485032;Manager Cloud Architecture - Data & Analytics (w/m/d);Ernst & Young GmbH Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Manager-Cloud-Architecture-Data-Analytics-w-m-d-Hamburg-Muenchen-Berlin-Duesseldorf-Stuttgart-Koeln-Frankfurt-Main-Ernst-Young-GmbH-Wirtschaftspruefungsgesellschaft--7485032-inline.html
job-item-7082138;(Associate) Consultant (m/w/d) Enterprise Data & Analytics;Capgemini Invent;stepstone.de/stellenangebote--Associate-Consultant-m-w-d-Enterprise-Data-Analytics-Berlin-Hamburg-Frankfurt-am-Main-Koeln-Muenchen-Stuttgart-Wien-Capgemini-Invent--7082138-inline.html
job-item-4282874;(Senior) Consultant Actuarial Services und Data Science Teilzeit/Vollzeit (w/m/d);PwC;stepstone.de/stellenangebote--Senior-Consultant-Actuarial-Services-und-Data-Science-Teilzeit-Vollzeit-w-m-d-Berlin-Frankfurt-a-M-Hamburg-Hannover-Koeln-Muenchen-Stuttgart-PwC--4282874-inline.html
job-item-7703654;(Senior) Consultant (m/w/d) SAP BW / HANA / Data Warehouse Cloud;Windhoff Group;stepstone.de/stellenangebote--Senior-Consultant-m-w-d-SAP-BW-HANA-Data-Warehouse-Cloud-Berlin-Fuerth-Frankfurt-Gescher-Guetersloh-Hamburg-Muenchen-Neu-Ulm-Stuttgart-Wolfsburg-Windhoff-Group--7703654-inline.html
job-item-7410845;Architect Data Center & Cloud (m/w/d);operational services GmbH & Co. KG;stepstone.de/stellenangebote--Architect-Data-Center-Cloud-m-w-d-Nuernberg-Dresden-Berlin-Frankfurt-am-Main-Hamburg-Muenchen-Senftenberg-Wolfsburg-Zwickau-operational-services-GmbH-Co-KG--7410845-inline.html
job-item-5996354;Big Data Architekt Public Sector (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Big-Data-Architekt-Public-Sector-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--5996354-inline.html
job-item-7208050;Data Science Business Consultant / AI Project Manager Public Sector (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Data-Science-Business-Consultant-AI-Project-Manager-Public-Sector-m-w-d-Alle-Standorte-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--7208050-inline.html
job-item-7732870;Expert (w/m/d) Data Transformation für die adesso orange AG;adesso orange AG;stepstone.de/stellenangebote--Expert-w-m-d-Data-Transformation-fuer-die-adesso-orange-AG-Dortmund-Aachen-Berlin-Bonn-Bremen-Duesseldorf-Essen-Flensburg-Frankfurt-Main-Hamburg-adesso-orange-AG--7732870-inline.html
job-item-7728156;Senior Consultant / Manager Data Strategy & AI (m/w/d);umlaut;stepstone.de/stellenangebote--Senior-Consultant-Manager-Data-Strategy-AI-m-w-d-Aachen-Koeln-Duesseldorf-Frankfurt-Stuttgart-Muenchen-Berlin-Hamburg-Deutschlandweit-umlaut--7728156-inline.html
job-item-7637567;Big Data/Streaming und Entwickler (w/m/d) für die Finanz Industrie;adesso SE;stepstone.de/stellenangebote--Big-Data-Streaming-und-Entwickler-w-m-d-fuer-die-Finanz-Industrie-Dortmund-Aachen-Berlin-Essen-Frankfurt-Main-Hamburg-Koeln-Muenchen-Nuernberg-Stuttgart-adesso-SE--7637567-inline.html
job-item-7082725;Data Warehouse Designer für Oracle/ Microsoft Public Sector (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Data-Warehouse-Designer-fuer-Oracle-Microsoft-Public-Sector-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--7082725-inline.html
job-item-7744973;(Junior) Consultant (w/m/d) IT Prozesse, Big Data und Compliance;KPMG AG Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Junior-Consultant-w-m-d-IT-Prozesse-Big-Data-und-Compliance-Hamburg-Koeln-Stuttgart-Berlin-Muenchen-Frankfurt-Duesseldorf-KPMG-AG-Wirtschaftspruefungsgesellschaft--7744973-inline.html
job-item-7530529;(Junior) Consultant (w/m/d) IT Prozesse, Big Data und Compliance;KPMG AG Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Junior-Consultant-w-m-d-IT-Prozesse-Big-Data-und-Compliance-Berlin-Frankfurt-Hamburg-Muenchen-Koeln-Duesseldorf-Stuttgart-Hannover-Nuernberg-Mannheim-KPMG-AG-Wirtschaftspruefungsgesellschaft--7530529-inline.html
job-item-7008743;Consultant Data Science (m/w/d);Sopra Steria;stepstone.de/stellenangebote--Consultant-Data-Science-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--7008743-inline.html
job-item-6990134;Senior Consultant/ Manager (m/w/d) Data Driven Finance, Risk & Compliance;Capgemini Invent;stepstone.de/stellenangebote--Senior-Consultant-Manager-m-w-d-Data-Driven-Finance-Risk-Compliance-Berlin-Frankfurt-am-Main-Koeln-Muenchen-Stuttgart-Wien-Capgemini-Invent--6990134-inline.html
job-item-7713615;Data Architekt (w/m/d);adesso SE;stepstone.de/stellenangebote--Data-Architekt-w-m-d-Dortmund-Berlin-Frankfurt-Main-Hamburg-Koeln-Muenchen-Nuernberg-adesso-SE--7713615-inline.html
job-item-7713596;Cloud Data Engineer (w/m/d);adesso SE;stepstone.de/stellenangebote--Cloud-Data-Engineer-w-m-d-Dortmund-Berlin-Frankfurt-Main-Hamburg-Koeln-Muenchen-Nuernberg-adesso-SE--7713596-inline.html
job-item-7631054;(Junior) Consultant (m/w/d) - Digitales Marketing / Data Driven Marketing;Smart Digital GmbH;stepstone.de/stellenangebote--Junior-Consultant-m-w-d-Digitales-Marketing-Data-Driven-Marketing-Gerlingen-bei-Stuttgart-Berlin-Smart-Digital-GmbH--7631054-inline.html
job-item-7709241;(Junior) Analyst (m/w/d) Data Analytics;Syncwork AG;stepstone.de/stellenangebote--Junior-Analyst-m-w-d-Data-Analytics-Berlin-Dresden-Wiesbaden-Syncwork-AG--7709241-inline.html
job-item-5785694;Graduate Program Data & Analytics;Sopra Steria;stepstone.de/stellenangebote--Graduate-Program-Data-Analytics-bundesweit-Berlin-Frankfurt-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--5785694-inline.html
job-item-7409065;SAP (Junior) Consultant (m/w/d) Data & Analytics;INFOMOTION GmbH;stepstone.de/stellenangebote--SAP-Junior-Consultant-m-w-d-Data-Analytics-Frankfurt-Berlin-Stuttgart-Hamburg-Muenchen-Koeln-Heilbronn-INFOMOTION-GmbH--7409065-inline.html
job-item-7523780;(Junior) Consultant (w/m/d) Business Intelligence & Data Analytics;KPMG AG Wirtschaftsprüfungsgesellschaft;stepstone.de/stellenangebote--Junior-Consultant-w-m-d-Business-Intelligence-Data-Analytics-Frankfurt-Berlin-Hamburg-Muenchen-Koeln-Duesseldorf-Stuttgart-Hannover-Nuernberg-Mannheim-KPMG-AG-Wirtschaftspruefungsgesellschaft--7523780-inline.html
job-item-7658562;Junior Consultant (m/w/d) Data Integration;INFOMOTION GmbH;stepstone.de/stellenangebote--Junior-Consultant-m-w-d-Data-Integration-Frankfurt-Berlin-Stuttgart-Hamburg-Muenchen-Koeln-Saarbruecken-INFOMOTION-GmbH--7658562-inline.html
job-item-7609046;(Junior) Produktmanager (m/w/d) Data-Projekte;Media Impact GmbH & Co. KG;stepstone.de/stellenangebote--Junior-Produktmanager-m-w-d-Data-Projekte-Berlin-Media-Impact-GmbH-Co-KG--7609046-inline.html
job-item-7782139;Senior Data Engineer (m/f/d);upday GmbH & Co. KG;stepstone.de/stellenangebote--Senior-Data-Engineer-m-f-d-Berlin-upday-GmbH-Co-KG--7782139-inline.html
job-item-7087014;(Senior) Consultant Risk Consulting – Data & Analytics und Technology (w/m/d);PwC;stepstone.de/stellenangebote--Senior-Consultant-Risk-Consulting-Data-Analytics-und-Technology-w-m-d-Berlin-Duesseldorf-Frankfurt-am-Main-Hamburg-Muenchen-Stuttgart-PwC--7087014-inline.html
job-item-7696783;Senior Devops Engineer* Data Science;NEW YORKER;stepstone.de/stellenangebote--Senior-Devops-Engineer-Data-Science-Braunschweig-Berlin-Schoeneberg-NEW-YORKER--7696783-inline.html
